FILE                                           	SEEING	
ATLAS_45p5_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_45p7_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.58  	
ATLAS_45p8_m36p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.28  	
ATLAS_46p0_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.33  	
ATLAS_46p2_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.88  	
ATLAS_46p2_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.66  	
ATLAS_46p4_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.05  	
ATLAS_46p6_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.93  	
ATLAS_46p6_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_46p6_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.01  	
ATLAS_46p9_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.57  	
ATLAS_47p1_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.18  	
ATLAS_47p1_m36p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.38  	
ATLAS_47p2_m35p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_47p3_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.85  	
ATLAS_47p4_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.34  	
ATLAS_47p4_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.64  	
ATLAS_47p6_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.94  	
ATLAS_47p7_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.93  	
ATLAS_47p7_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.74  	
ATLAS_47p8_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_48p0_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.66  	
ATLAS_48p3_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.15  	
ATLAS_48p3_m36p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.31  	
ATLAS_48p4_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.85  	
ATLAS_48p5_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.42  	
ATLAS_48p6_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.63  	
ATLAS_48p7_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.91  	
ATLAS_48p8_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.01  	
ATLAS_48p8_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.71  	
ATLAS_48p9_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.10  	
ATLAS_49p2_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.70  	
ATLAS_49p4_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.23  	
ATLAS_49p5_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.80  	
ATLAS_49p5_m36p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.29  	
ATLAS_49p6_m35p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.74  	
ATLAS_49p7_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.19  	
ATLAS_49p7_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.60  	
ATLAS_49p9_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_49p9_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_4p1_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.16  	
ATLAS_4p2_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_4p2_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.06  	
ATLAS_4p4_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits  	0.65  	
ATLAS_4p6_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.98  	
ATLAS_4p6_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.98  	
ATLAS_4p6_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.11  	
ATLAS_4p8_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.57  	
ATLAS_4p9_m27p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.93  	
ATLAS_50p0_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_50p1_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.12  	
ATLAS_50p3_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.71  	
ATLAS_50p5_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.23  	
ATLAS_50p6_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.74  	
ATLAS_50p7_m36p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.38  	
ATLAS_50p8_m35p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.81  	
ATLAS_50p9_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_50p9_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.60  	
ATLAS_51p1_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.83  	
ATLAS_51p1_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.28  	
ATLAS_51p3_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_51p5_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.61  	
ATLAS_51p7_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_51p7_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.35  	
ATLAS_51p9_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.27  	
ATLAS_52p0_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_52p1_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.73  	
ATLAS_52p2_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.82  	
ATLAS_52p3_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.96  	
ATLAS_52p4_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_52p6_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.59  	
ATLAS_52p8_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.82  	
ATLAS_52p8_m30p5_g_SDSS.V0.5.6A.swarp.cut.fits 	1.11  	
ATLAS_53p0_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.16  	
ATLAS_53p1_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_53p3_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_53p3_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.71  	
ATLAS_53p4_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits 	0.99  	
ATLAS_5p0_m30p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_5p3_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_5p3_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.10  	
ATLAS_5p3_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.16  	
ATLAS_5p5_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits  	0.68  	
ATLAS_5p7_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.91  	
ATLAS_5p7_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.07  	
ATLAS_5p8_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.15  	
ATLAS_6p0_m27p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_6p0_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.48  	
ATLAS_6p2_m30p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.84  	
ATLAS_6p4_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.99  	
ATLAS_6p4_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.20  	
ATLAS_6p5_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.10  	
ATLAS_6p7_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.02  	
ATLAS_6p9_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.94  	
ATLAS_7p0_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.01  	
ATLAS_7p1_m27p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.04  	
ATLAS_7p1_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.46  	
ATLAS_7p3_m30p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.87  	
ATLAS_7p5_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.01  	
ATLAS_7p6_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.82  	
ATLAS_7p6_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.23  	
ATLAS_7p8_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.02  	
ATLAS_7p8_m31p5_g_SDSS.V0.5.6A.swarp.cut.fits  	0.65  	
ATLAS_8p0_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.80  	
ATLAS_8p2_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits  	0.96  	
ATLAS_8p3_m27p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.11  	
ATLAS_8p3_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.50  	
ATLAS_8p5_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.05  	
ATLAS_8p5_m30p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.83  	
ATLAS_8p7_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.11  	
ATLAS_8p8_m33p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.10  	
ATLAS_8p9_m26p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.00  	
ATLAS_9p1_m29p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.72  	
ATLAS_9p4_m27p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.91  	
ATLAS_9p4_m34p5_g_SDSS.V0.5.6A.swarp.cut.fits  	0.86  	
ATLAS_9p5_m32p5_g_SDSS.V0.5.6A.swarp.cut.fits  	1.49  	
ATLAS_9p6_m25p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.06  	
ATLAS_9p6_m30p6_g_SDSS.V0.5.6A.swarp.cut.fits  	0.83  	
ATLAS_9p8_m28p6_g_SDSS.V0.5.6A.swarp.cut.fits  	1.14  	
