FILE                                           	SEEING	
ATLAS_33p2_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.58  	
ATLAS_33p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.11  	
ATLAS_33p5_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.96  	
ATLAS_33p7_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_33p8_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.60  	
ATLAS_33p9_m29p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.64  	
ATLAS_340p0_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.61  	
ATLAS_340p1_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.19  	
ATLAS_340p2_m31p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.84  	
ATLAS_340p3_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.17  	
ATLAS_340p4_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.89  	
ATLAS_340p4_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.85  	
ATLAS_340p6_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.17  	
ATLAS_340p8_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.90  	
ATLAS_340p9_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.01  	
ATLAS_341p1_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.64  	
ATLAS_341p2_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.64  	
ATLAS_341p3_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.36  	
ATLAS_341p4_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.79  	
ATLAS_341p4_m31p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.81  	
ATLAS_341p5_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.75  	
ATLAS_341p6_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.88  	
ATLAS_341p7_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.20  	
ATLAS_341p9_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.00  	
ATLAS_342p1_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.11  	
ATLAS_342p1_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.15  	
ATLAS_342p3_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.21  	
ATLAS_342p3_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.61  	
ATLAS_342p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_342p5_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.67  	
ATLAS_342p6_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.80  	
ATLAS_342p6_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.40  	
ATLAS_342p7_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.77  	
ATLAS_342p8_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.03  	
ATLAS_343p0_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.93  	
ATLAS_343p0_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.62  	
ATLAS_343p2_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.02  	
ATLAS_343p4_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.11  	
ATLAS_343p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.77  	
ATLAS_343p5_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.32  	
ATLAS_343p7_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.86  	
ATLAS_343p7_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.66  	
ATLAS_343p8_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.61  	
ATLAS_343p9_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.01  	
ATLAS_343p9_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.81  	
ATLAS_344p1_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.93  	
ATLAS_344p2_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.60  	
ATLAS_344p6_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_344p6_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.96  	
ATLAS_344p7_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.24  	
ATLAS_344p8_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.80  	
ATLAS_344p8_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_345p0_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.06  	
ATLAS_345p0_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.63  	
ATLAS_345p1_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.72  	
ATLAS_345p2_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.02  	
ATLAS_345p3_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.60  	
ATLAS_345p5_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.86  	
ATLAS_345p7_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.76  	
ATLAS_345p7_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.84  	
ATLAS_345p9_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.72  	
ATLAS_345p9_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.16  	
ATLAS_346p0_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.77  	
ATLAS_346p1_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.04  	
ATLAS_346p2_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_346p2_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.63  	
ATLAS_346p4_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.02  	
ATLAS_346p5_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.58  	
ATLAS_346p6_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.82  	
ATLAS_346p8_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.77  	
ATLAS_346p9_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.80  	
ATLAS_347p0_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.69  	
ATLAS_347p1_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_347p1_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.13  	
ATLAS_347p2_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.09  	
ATLAS_347p4_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.71  	
ATLAS_347p4_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.62  	
ATLAS_347p5_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.05  	
ATLAS_347p7_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.84  	
ATLAS_347p7_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.63  	
ATLAS_347p9_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.80  	
ATLAS_348p0_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.83  	
ATLAS_348p1_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.76  	
ATLAS_348p3_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.06  	
ATLAS_348p3_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.76  	
ATLAS_348p3_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.99  	
ATLAS_348p6_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.00  	
ATLAS_348p6_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.70  	
ATLAS_348p6_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.65  	
ATLAS_348p9_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.93  	
ATLAS_348p9_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.70  	
ATLAS_349p0_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.94  	
ATLAS_349p1_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.79  	
ATLAS_349p2_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.79  	
ATLAS_349p4_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.75  	
ATLAS_349p5_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.08  	
ATLAS_349p5_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.31  	
ATLAS_349p7_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.93  	
ATLAS_349p7_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_349p9_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.71  	
ATLAS_34p1_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_34p2_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.62  	
ATLAS_34p3_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.58  	
ATLAS_34p3_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_34p6_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_34p6_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.23  	
ATLAS_34p6_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_34p9_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.80  	
ATLAS_350p0_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.94  	
ATLAS_350p0_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_350p1_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.83  	
ATLAS_350p3_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_350p6_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.06  	
ATLAS_350p6_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_350p7_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.22  	
ATLAS_350p8_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.97  	
ATLAS_350p9_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.75  	
ATLAS_351p1_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.94  	
ATLAS_351p1_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_351p2_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_351p2_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.70  	
ATLAS_351p4_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.78  	
ATLAS_351p4_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.65  	
ATLAS_351p7_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.13  	
ATLAS_351p7_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.68  	
ATLAS_351p9_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.00  	
ATLAS_351p9_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.09  	
ATLAS_352p0_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.69  	
ATLAS_352p2_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.75  	
ATLAS_352p2_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.78  	
ATLAS_352p3_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.66  	
ATLAS_352p4_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.71  	
ATLAS_352p5_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.85  	
ATLAS_352p5_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.06  	
ATLAS_352p8_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.15  	
ATLAS_352p9_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.69  	
ATLAS_353p1_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.98  	
ATLAS_353p1_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.12  	
ATLAS_353p2_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.79  	
ATLAS_353p3_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.75  	
ATLAS_353p4_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.82  	
ATLAS_353p5_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.65  	
ATLAS_353p6_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.68  	
ATLAS_353p6_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.72  	
ATLAS_353p7_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.58  	
ATLAS_353p9_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.05  	
ATLAS_354p0_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.79  	
ATLAS_354p2_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.07  	
ATLAS_354p3_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.14  	
ATLAS_354p4_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.77  	
ATLAS_354p4_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.68  	
ATLAS_354p5_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.85  	
ATLAS_354p7_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.66  	
ATLAS_354p7_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.98  	
ATLAS_354p7_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.56  	
ATLAS_354p8_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.82  	
ATLAS_355p0_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.07  	
ATLAS_355p2_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.67  	
ATLAS_355p3_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.04  	
ATLAS_355p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.77  	
ATLAS_355p5_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_355p5_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.24  	
ATLAS_355p6_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.89  	
ATLAS_355p8_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.68  	
ATLAS_355p9_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.74  	
ATLAS_355p9_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.65  	
ATLAS_356p0_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.45  	
ATLAS_356p1_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.14  	
ATLAS_356p3_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.78  	
ATLAS_356p4_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.06  	
ATLAS_356p6_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.88  	
ATLAS_356p7_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.95  	
ATLAS_356p7_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.71  	
ATLAS_356p7_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.03  	
ATLAS_356p9_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.70  	
ATLAS_357p1_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.14  	
ATLAS_357p2_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.04  	
ATLAS_357p2_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.65  	
ATLAS_357p5_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.07  	
ATLAS_357p5_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.76  	
ATLAS_357p7_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.76  	
ATLAS_357p8_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.75  	
ATLAS_357p9_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.87  	
ATLAS_357p9_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.24  	
ATLAS_358p0_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.69  	
ATLAS_358p2_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.94  	
ATLAS_358p2_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.92  	
ATLAS_358p3_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.11  	
ATLAS_358p4_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.67  	
ATLAS_358p6_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.06  	
ATLAS_358p6_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.80  	
ATLAS_358p8_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.81  	
ATLAS_359p0_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_359p1_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.73  	
ATLAS_359p1_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits	1.20  	
ATLAS_359p4_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits	1.05  	
ATLAS_359p4_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.81  	
ATLAS_359p4_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.87  	
ATLAS_359p6_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits	0.68  	
ATLAS_359p7_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits	0.95  	
ATLAS_35p0_m29p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.60  	
ATLAS_35p0_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.64  	
ATLAS_35p2_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_35p4_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.58  	
ATLAS_35p5_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.56  	
ATLAS_35p5_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_35p7_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.10  	
ATLAS_35p8_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.15  	
ATLAS_35p8_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_36p1_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.80  	
ATLAS_36p2_m29p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.57  	
ATLAS_36p2_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.52  	
ATLAS_36p3_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_36p5_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.58  	
ATLAS_36p6_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.60  	
ATLAS_36p7_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.92  	
ATLAS_36p8_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.92  	
ATLAS_36p9_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.34  	
ATLAS_37p0_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.12  	
ATLAS_37p3_m29p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.61  	
ATLAS_37p3_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.61  	
ATLAS_37p3_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.90  	
ATLAS_37p4_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_37p7_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_37p7_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.69  	
ATLAS_37p9_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.82  	
ATLAS_37p9_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_38p0_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.29  	
ATLAS_38p2_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.05  	
ATLAS_38p4_m29p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.63  	
ATLAS_38p5_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_38p5_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_38p5_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.93  	
ATLAS_38p8_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.48  	
ATLAS_38p8_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_39p0_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.74  	
ATLAS_39p1_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.04  	
ATLAS_39p2_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.18  	
ATLAS_39p3_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_39p5_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_39p6_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_39p6_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.64  	
ATLAS_39p8_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.93  	
ATLAS_39p9_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.24  	
ATLAS_3p1_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_3p1_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.94  	
ATLAS_3p2_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.77  	
ATLAS_3p4_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits  	1.04  	
ATLAS_3p5_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.58  	
ATLAS_3p5_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.76  	
ATLAS_3p7_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.53  	
ATLAS_3p8_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.95  	
ATLAS_3p9_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.69  	
ATLAS_40p0_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.69  	
ATLAS_40p1_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_40p2_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.97  	
ATLAS_40p3_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.08  	
ATLAS_40p5_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.15  	
ATLAS_40p7_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.68  	
ATLAS_40p7_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.85  	
ATLAS_40p8_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.60  	
ATLAS_41p0_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.11  	
ATLAS_41p0_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.76  	
ATLAS_41p1_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.83  	
ATLAS_41p2_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.75  	
ATLAS_41p4_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_41p4_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.89  	
ATLAS_41p7_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.08  	
ATLAS_41p8_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.72  	
ATLAS_41p8_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.89  	
ATLAS_42p0_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.87  	
ATLAS_42p1_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_42p2_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.95  	
ATLAS_42p2_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_42p3_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.86  	
ATLAS_42p6_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.04  	
ATLAS_42p6_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.89  	
ATLAS_42p9_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.79  	
ATLAS_42p9_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.84  	
ATLAS_42p9_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.70  	
ATLAS_43p1_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_43p3_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.87  	
ATLAS_43p3_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.99  	
ATLAS_43p4_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.78  	
ATLAS_43p4_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.82  	
ATLAS_43p7_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_43p8_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_44p0_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_44p0_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.66  	
ATLAS_44p3_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.07  	
ATLAS_44p4_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.93  	
ATLAS_44p6_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.64  	
ATLAS_44p6_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.71  	
ATLAS_44p8_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.82  	
ATLAS_44p9_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_45p1_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.79  	
ATLAS_45p2_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.70  	
ATLAS_45p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.84  	
ATLAS_45p5_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.90  	
ATLAS_45p5_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.22  	
ATLAS_45p7_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.64  	
